Song_Name,Matched_Name,Ratio_Value,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Rank,Year,Billboard Song Name
short people,24 hour party people,69,24 Hour Party People,0.000281,0.631,0.861,0.000276,4,0.0612,-8.315,0,0.0514,126.647,4,0.818,46,1986,i didnt mean to turn you on
use ta be my girl,steal my girl,73,Steal My Girl,0.833,0.636,0.253,0.0,9,0.168,-12.925999999999998,1,0.0432,80.82600000000002,4,0.747,47,1986,words get in the way
our love,your love,94,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,48,1986,manic monday
more love,your love,78,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,49,1986,walk of life
your love,your love,100,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,50,1986,amanda
100 pure love,your love,64,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,51,1986,two of hearts
100 pure love,your love,64,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,52,1986,crush on you
your love,your love,100,Your Love,0.10300000000000001,0.555,0.757,1.16e-06,1,0.0631,-7.8679999999999986,0,0.0601,129.607,4,0.5820000000000001,53,1986,if you leave
love will find a way,find a way,67,Find a Way,0.0352,0.773,0.581,0.0,8,0.485,-8.466000000000001,1,0.4320000000000001,94.09299999999999,4,0.711,54,1986,invisible touch
love is in the air,groove is in the heart,80,Groove Is In The Heart,0.0153,0.6940000000000001,0.8809999999999999,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,0.924,55,1986,the sweetest taboo
groove is in the heart,groove is in the heart,100,Groove Is In The Heart,0.0153,0.6940000000000001,0.8809999999999999,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,0.924,56,1986,what you need
goodbye girl,good girl,86,Good Girl,0.16,0.711,0.696,0.0,7,0.17,-5.05,1,0.0871,80.512,4,0.6940000000000001,57,1986,talk to me
good girls go bad,good girl,69,Good Girl,0.16,0.711,0.696,0.0,7,0.17,-5.05,1,0.0871,80.512,4,0.6940000000000001,58,1986,nasty
good girl,good girl,100,Good Girl,0.16,0.711,0.696,0.0,7,0.17,-5.05,1,0.0871,80.512,4,0.6940000000000001,59,1986,take me home tonight
slip slidin away,slippin away,79,Slippin' Away,0.8109999999999999,0.737,0.483,2.17e-06,5,0.196,-8.389,1,0.0281,113.365,4,0.802,60,1986,we dont have to take our clothes off
the groove line,the good life,79,The Good Life,0.401,0.24600000000000002,0.7020000000000001,0.0,2,0.848,-4.823,1,0.0566,73.15100000000002,4,0.35100000000000003,61,1986,all cried out
the good stuff,the good life,74,The Good Life,0.401,0.24600000000000002,0.7020000000000001,0.0,2,0.848,-4.823,1,0.0566,73.15100000000002,4,0.35100000000000003,62,1986,your love
thunder island,thunder road,77,Thunder Road,0.623,0.369,0.758,1.7800000000000002e-05,5,0.531,-5.871,1,0.0364,140.71,4,0.6629999999999999,63,1986,im your man
still the same,all the same,85,All The Same,0.299,0.652,0.8029999999999999,0.002,1,0.0739,-6.36,1,0.0383,118.038,4,0.601,64,1986,perfect way
my angel baby,my angel,76,My Angel,0.09300000000000001,0.8320000000000001,0.579,0.0,11,0.1,-8.925,0,0.336,89.964,4,0.677,65,1986,living in america
im your angel,my angel,76,My Angel,0.09300000000000001,0.8320000000000001,0.579,0.0,11,0.1,-8.925,0,0.336,89.964,4,0.677,66,1986,rock in the usa
disco inferno,mambo infierno,67,Mambo Infierno,0.7609999999999999,0.5660000000000001,0.504,0.09699999999999999,2,0.0599,-7.5429999999999975,0,0.0455,90.645,4,0.74,67,1986,whos johnny
disco inferno,mambo infierno,67,Mambo Infierno,0.7609999999999999,0.5660000000000001,0.504,0.09699999999999999,2,0.0599,-7.5429999999999975,0,0.0455,90.645,4,0.74,68,1986,word up
on broadway,open road,70,Open Road,0.51,0.629,0.642,0.0,1,0.25,-8.882,0,0.307,91.12700000000001,4,0.711,69,1986,why cant this be love
come sail away,come sail away,100,Come Sail Away,0.16,0.287,0.562,0.0,0,0.10300000000000001,-7.548999999999999,1,0.0304,147.622,4,0.126,70,1986,silent running on dangerous ground
every time i turn around back in love again,every time the sun comes up,57,Every Time the Sun Comes Up,0.392,0.6629999999999999,0.522,5.41e-06,1,0.19699999999999998,-8.741,1,0.0374,99.765,4,0.301,71,1986,typical male
this time im in it for love,hate it or love it,62,Hate It Or Love It,0.122,0.807,0.785,0.0,9,0.12300000000000001,-4.947,1,0.204,99.975,4,0.424,72,1986,small town
hate it or love it,hate it or love it,100,Hate It Or Love It,0.122,0.807,0.785,0.0,9,0.12300000000000001,-4.947,1,0.204,99.975,4,0.424,73,1986,tarzan boy
blue bayou,blue bayou,100,Blue Bayou,0.7390000000000001,0.732,0.161,0.000379,11,0.105,-12.817,1,0.0306,95.21,4,0.5,74,1986,all i need is a miracle
peg,ego,67,Ego,0.188,0.833,0.5670000000000001,0.0,7,0.0999,-5.16,0,0.1,127.995,4,0.203,75,1986,sweet freedom
shame,shame,100,Shame,0.0014,0.522,0.845,0.359,0,0.0922,-1.828,1,0.0345,158.965,4,0.728,76,1986,true blue
reminiscing,reminisce,80,Reminisce,0.606,0.39299999999999996,0.266,0.9259999999999999,9,0.11,-15.228,0,0.0634,75.523,4,0.493,77,1986,rumors
count on me,lost on me,76,Lost on Me,0.00966,0.611,0.9309999999999999,0.000125,9,0.593,-5.043,1,0.0921,122.0,4,0.9,78,1986,life in a northern town
count on me,lost on me,76,Lost on Me,0.00966,0.611,0.9309999999999999,0.000125,9,0.593,-5.043,1,0.0921,122.0,4,0.9,79,1986,bad boy
hey deanie,when you dance,67,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.21100000000000002,-11.135,0,0.0497,134.51,4,0.773,80,1986,sleeping bag
while you see a chance,when you dance,67,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.21100000000000002,-11.135,0,0.0497,134.51,4,0.773,81,1986,tonight she comes
i hope you dance,when you dance,80,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.21100000000000002,-11.135,0,0.0497,134.51,4,0.773,82,1986,love touch
i hope you dance,when you dance,80,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.21100000000000002,-11.135,0,0.0497,134.51,4,0.773,83,1986,a love bizarre
summer nights,summer nights,100,Summer Nights,0.358,0.47200000000000003,0.672,0.0,10,0.10800000000000001,-4.997,0,0.212,81.813,4,0.392,84,1986,throwing it all away
endless summer nights,summer nights,76,Summer Nights,0.358,0.47200000000000003,0.672,0.0,10,0.10800000000000001,-4.997,0,0.212,81.813,4,0.392,85,1986,baby love
whats your name,what you need,79,What You Need,0.126,0.561,0.545,0.000978,10,0.115,-6.237,0,0.0483,83.458,4,0.19399999999999998,86,1986,election day
what you need,what you need,100,What You Need,0.126,0.561,0.545,0.000978,10,0.115,-6.237,0,0.0483,83.458,4,0.19399999999999998,87,1986,nikita
dont it make my brown eyes blue,dont it make my brown eyes blue  2001 digital remaster,73,Don't It Make My Brown Eyes Blue - 2001 Digital Remaster,0.7140000000000001,0.675,0.49,0.00031299999999999996,6,0.113,-7.818,1,0.0395,84.40899999999998,4,0.353,88,1986,take me home
because the night,because the night,100,Because the Night,0.0557,0.442,0.7929999999999999,0.0,11,0.0934,-5.377999999999999,0,0.0354,123.67,4,0.547,89,1986,walk this way
because the night,because the night,100,Because the Night,0.0557,0.442,0.7929999999999999,0.0,11,0.0934,-5.377999999999999,0,0.0354,123.67,4,0.547,90,1986,sweet love
copacabana,jacaranda,63,Jacaranda,0.605,0.741,0.321,3.52e-06,9,0.11699999999999999,-8.134,1,0.032,91.0,4,0.495,91,1986,your wildest dreams
always and forever,last forever,73,Last Forever,0.9,0.326,0.0251,0.929,9,0.106,-25.925,0,0.0387,85.279,3,0.109,92,1986,spies like us
you and i,you and i,100,You And I,0.233,0.488,0.305,0.000539,5,0.113,-13.194,1,0.0281,82.006,4,0.171,93,1986,object of my desire
you can do magic,you and i,72,You And I,0.233,0.488,0.305,0.000539,5,0.113,-13.194,1,0.0281,82.006,4,0.171,94,1986,dreamtime
you and i,you and i,100,You And I,0.233,0.488,0.305,0.000539,5,0.113,-13.194,1,0.0281,82.006,4,0.171,95,1986,tender love
you want this,you and i,73,You And I,0.233,0.488,0.305,0.000539,5,0.113,-13.194,1,0.0281,82.006,4,0.171,96,1986,king for a day
you and i,you and i,100,You And I,0.233,0.488,0.305,0.000539,5,0.113,-13.194,1,0.0281,82.006,4,0.171,97,1986,love will conquer all
serpentine fire,set on fire,69,Set On Fire,0.0133,0.22899999999999998,0.871,2.18e-06,6,0.266,-4.558,1,0.10300000000000001,86.965,4,0.395,98,1986,a different corner
set u free,set on fire,76,Set On Fire,0.0133,0.22899999999999998,0.871,2.18e-06,6,0.266,-4.558,1,0.10300000000000001,86.965,4,0.395,99,1986,ill be over you
sentimental lady,sentimental,81,Sentimental,0.993,0.705,0.121,0.9179999999999999,7,0.156,-15.884,0,0.0774,120.056,3,0.374,100,1986,go home
sentimental street,sentimental,76,Sentimental,0.993,0.705,0.121,0.9179999999999999,7,0.156,-15.884,0,0.0774,120.056,3,0.374,1,1987,walk like an egyptian
falling,falling,100,Falling,0.26899999999999996,0.5329999999999999,0.679,0.0199,9,0.11199999999999999,-8.346,1,0.0329,87.995,4,0.21,2,1987,alone
dont let me be misunderstood,dont let me be misunderstood,100,Don't Let Me Be Misunderstood,0.146,0.546,0.568,0.0,11,0.77,-9.604,0,0.0285,112.584,4,0.488,3,1987,shake you down
bluer than blue,larger than life,71,Larger Than Life,0.11,0.6609999999999999,0.973,1.74e-05,0,0.617,-2.9939999999999998,0,0.037000000000000005,108.037,4,0.75,4,1987,i wanna dance with somebody who loves me
running on empty,running on empty,100,Running On Empty,0.006,0.531,0.948,0.0117,9,0.6940000000000001,-5.438,1,0.0568,136.891,4,0.498,5,1987,nothings gonna stop us now
whenever i call you friend,when i call em,65,When I Call Em,0.282,0.857,0.514,2.860000000000001e-05,1,0.0934,-6.047999999999999,0,0.0787,130.02700000000002,4,0.578,6,1987,cest la vie
get off,better off,71,better off,0.8029999999999999,0.72,0.316,0.00016,8,0.154,-12.532,0,0.0414,98.925,4,0.442,7,1987,here i go again
sweet talkin woman,sweet talker,67,Sweet Talker,0.59,0.649,0.659,0.0,4,0.19699999999999998,-5.331,0,0.066,144.0,4,0.574,8,1987,the way it is
lifes been good,lifes been good,100,Life's Been Good,0.25,0.505,0.47600000000000003,0.00915,2,0.113,-12.897,1,0.0711,99.31,4,0.542,9,1987,shakedown
i love the nightlife,live the night,76,Live The Night,0.00707,0.805,0.968,0.00091,10,0.368,-3.909,1,0.22699999999999998,127.984,4,0.21100000000000002,10,1987,livin on a prayer
i love the nightlife,live the night,76,Live The Night,0.00707,0.805,0.968,0.00091,10,0.368,-3.909,1,0.22699999999999998,127.984,4,0.21100000000000002,11,1987,la bamba
give me the night,live the night,84,Live The Night,0.00707,0.805,0.968,0.00091,10,0.368,-3.909,1,0.22699999999999998,127.984,4,0.21100000000000002,12,1987,everybody have fun tonight
you cant turn me off in the middle of turning me on,dont you ever get tired of hurting me,55,Don't You Ever Get Tired of Hurting Me,0.6609999999999999,0.3720000000000001,0.184,0.361,7,0.207,-16.772000000000002,1,0.031,83.535,4,0.541,13,1987,dont dream its over
its so easy,its so easy,100,It's So Easy,0.0134,0.375,0.973,9.52e-06,8,0.0947,-10.097999999999999,1,0.128,150.636,4,0.218,14,1987,always
native new yorker,still new york,71,Still New York,0.23,0.662,0.677,0.0,1,0.369,-6.371,0,0.0406,99.01700000000001,4,0.34700000000000003,15,1987,with or without you
flash light,last night,76,Last Night,0.799,0.542,0.317,0.0,0,0.0879,-10.277999999999999,1,0.0452,85.904,4,0.22399999999999998,16,1987,looking for a new love
ladies night,last night,82,Last Night,0.799,0.542,0.317,0.0,0,0.0879,-10.277999999999999,1,0.0452,85.904,4,0.22399999999999998,17,1987,head to toe
last night,last night,100,Last Night,0.799,0.542,0.317,0.0,0,0.0879,-10.277999999999999,1,0.0452,85.904,4,0.22399999999999998,18,1987,i think were alone now
last night,last night,100,Last Night,0.799,0.542,0.317,0.0,0,0.0879,-10.277999999999999,1,0.0452,85.904,4,0.22399999999999998,19,1987,mony mony
last night,last night,100,Last Night,0.799,0.542,0.317,0.0,0,0.0879,-10.277999999999999,1,0.0452,85.904,4,0.22399999999999998,20,1987,at this moment
dont look back,dont look back in anger,76,Don't Look Back in Anger,0.0303,0.349,0.912,8.03e-06,0,0.12,-3.603,1,0.0692,164.00099999999995,4,0.22399999999999998,21,1987,the lady in red
i cant stand the rain,i cant stand it,78,I Can't Stand It,0.01,0.5589999999999999,0.821,0.0,9,0.0662,-5.5120000000000005,1,0.0779,150.028,4,0.912,22,1987,didnt we almost have it all
i cant stand it,i cant stand it,100,I Can't Stand It,0.01,0.5589999999999999,0.821,0.0,9,0.0662,-5.5120000000000005,1,0.0779,150.028,4,0.912,23,1987,i still havent found what im looking for
i aint gonna stand for it,i cant stand it,70,I Can't Stand It,0.01,0.5589999999999999,0.821,0.0,9,0.0662,-5.5120000000000005,1,0.0779,150.028,4,0.912,24,1987,i want your sex
ebony eyes,ocean eyes,70,ocean eyes,0.816,0.511,0.363,0.0317,4,0.084,-7.65,0,0.040999999999999995,144.892,4,0.16899999999999998,25,1987,notorious
the name of the game,more of the same,72,More Of The Same,0.0824,0.731,0.764,3.95e-06,7,0.0725,-4.5,1,0.027999999999999997,98.01,4,0.638,26,1987,only in my dreams
union of the snake,more of the same,71,More Of The Same,0.0824,0.731,0.764,3.95e-06,7,0.0725,-4.5,1,0.027999999999999997,98.01,4,0.638,27,1987,ive had the time of my life
were all alone,breach walk alone,71,Breach (Walk Alone),0.036000000000000004,0.718,0.956,0.0191,1,0.225,-4.738,1,0.201,128.122,4,0.489,28,1987,the next time i fall
deacon blues,deacon blues,100,Deacon Blues,0.48100000000000004,0.7509999999999999,0.5720000000000001,0.000532,0,0.105,-12.324000000000002,1,0.0388,115.839,4,0.58,29,1987,lean on me
my sharona,my sharona,100,My Sharona,0.0589,0.586,0.7,0.00125,0,0.0318,-9.558,1,0.0363,147.245,4,0.897,30,1987,open your heart
bad girls,bad girls,100,Bad Girls,0.0012900000000000001,0.64,0.92,0.0,1,0.0914,-2.597,1,0.0594,143.434,4,0.361,31,1987,lost in emotion
le freak,le freak,100,Le Freak,0.0453,0.867,0.746,0.0,7,0.12300000000000001,-7.445,1,0.0475,118.616,4,0.9329999999999999,32,1987,i just died in your arms
reunited,reunite,93,Reunite,0.7559999999999999,0.59,0.47600000000000003,0.20800000000000002,1,0.106,-12.784,0,0.0294,68.161,4,0.6,33,1987,heart and soul
i will survive,i will survive,100,I WILL SURVIVE,0.126,0.772,0.794,0.000553,9,0.322,-9.208,0,0.0632,116.959,4,0.638,34,1987,you keep me hangin on
hot stuff,hot stuff,100,Hot Stuff,0.0055899999999999995,0.823,0.743,0.0306,0,0.0707,-13.98,1,0.0316,120.471,4,0.966,35,1987,keep your hands to yourself
ymca,lyca,75,Lyca,0.611,0.725,0.486,0.0,3,0.0802,-9.558,0,0.122,104.831,4,0.505,36,1987,i knew you were waiting for me
ring my bell,ring my bell,100,Ring My Bell,0.0661,0.7809999999999999,0.556,0.0907,5,0.0339,-13.067,0,0.0611,125.999,4,0.968,37,1987,control
sad eyes,red eyes,75,Red Eyes,0.008709999999999999,0.46399999999999997,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,4,0.467,38,1987,u got the look
private eyes,red eyes,70,Red Eyes,0.008709999999999999,0.46399999999999997,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,4,0.467,39,1987,somewhere out there
naked eye,red eyes,71,Red Eyes,0.008709999999999999,0.46399999999999997,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,4,0.467,40,1987,land of confusion
too much heaven,too much sauce,76,Too Much Sauce,0.0496,0.96,0.547,0.0,6,0.21600000000000005,-6.992000000000001,0,0.0786,121.01,4,0.18600000000000005,41,1987,jacobs ladder
when youre in love with a beautiful woman,im in love with a german film star,59,I'm In Love With A German Film Star,0.244,0.732,0.649,0.10400000000000001,11,0.109,-8.165,1,0.0321,114.323,4,0.34,42,1987,whos that girl
makin it,faking it,82,Faking It,0.319,0.6459999999999999,0.371,0.0,1,0.218,-8.645,0,0.0575,81.096,4,0.24,43,1987,you got it all
tragedy,greek tragedy,70,Greek Tragedy,0.00257,0.515,0.8690000000000001,2.01e-06,11,0.21,-4.732,1,0.0672,93.24,4,0.452,44,1987,touch me i want your body
what a fool believes,what a fool believes  live,87,What a Fool Believes - Live,0.435,0.5,0.40700000000000003,0.00040599999999999995,9,0.9790000000000001,-14.585,1,0.0792,102.51299999999999,4,0.33399999999999996,45,1987,i just cant stop loving you
good times,good times,100,Good Times,0.66,0.645,0.47100000000000003,0.011000000000000001,0,0.10800000000000001,-6.6979999999999995,0,0.057999999999999996,96.221,4,0.44299999999999995,46,1987,causing a commotion
you dont bring me flowers,you dont know,63,You Don't Know,0.138,0.5710000000000001,0.373,0.000535,5,0.10800000000000001,-7.77,0,0.0269,103.08,3,0.0762,47,1987,in too deep
u dont know me,you dont know,81,You Don't Know,0.138,0.5710000000000001,0.373,0.000535,5,0.10800000000000001,-7.77,0,0.0269,103.08,3,0.0762,48,1987,lets wait awhile
knock on wood,knock on wood,100,Knock On Wood,0.27699999999999997,0.8640000000000001,0.34600000000000003,0.00521,4,0.0514,-12.918,1,0.0365,105.164,4,0.9640000000000001,49,1987,hip to be square
stumblin in,stumblin home,75,Stumblin' Home,0.0793,0.672,0.836,0.000379,11,0.0891,-3.9589999999999996,1,0.071,104.068,4,0.7809999999999999,50,1987,will you still love me
lead me on,had me goin,76,Had Me Goin',0.747,0.75,0.462,0.0,1,0.109,-8.341000000000001,0,0.165,155.796,3,0.317,51,1987,little lies
shake your body down to the ground,shake your body down to the ground  single edit,84,Shake Your Body (Down to the Ground) - Single Edit,0.0307,0.774,0.8029999999999999,0.0,0,0.34700000000000003,-4.959,1,0.0877,117.77799999999999,4,0.813,52,1987,luka
dont cry out loud,dont you know,67,Don't You Know,0.175,0.748,0.7040000000000001,0.00486,5,0.12,-8.978,0,0.0637,112.009,4,0.758,53,1987,i heard a rumour
the logical song,the lotion song,77,The Lotion Song,0.55,0.441,0.83,1.93e-05,10,0.247,-6.2989999999999995,1,0.34299999999999997,206.88299999999998,4,0.833,54,1987,dont mean nothing
my life,my life,100,My Life,0.0773,0.6709999999999999,0.765,0.0,8,0.0877,-5.093,0,0.35600000000000004,148.11,4,0.382,55,1987,songbird
my life,my life,100,My Life,0.0773,0.6709999999999999,0.765,0.0,8,0.0877,-5.093,0,0.35600000000000004,148.11,4,0.382,56,1987,carrie
just when i needed you most,just what i needed,71,Just What I Needed,0.0152,0.619,0.579,6.4e-05,4,0.0858,-9.307,1,0.0473,127.22399999999999,4,0.69,57,1987,dont disturb this groove
you cant change that,you cant change me,84,You Can't Change Me,0.28800000000000003,0.5479999999999999,0.929,0.317,3,0.0376,-2.739,0,0.0543,123.809,4,0.5379999999999999,58,1987,la isla bonita
club cant handle me,you cant change me,76,You Can't Change Me,0.28800000000000003,0.5479999999999999,0.929,0.317,3,0.0376,-2.739,0,0.0543,123.809,4,0.5379999999999999,59,1987,bad
shake your groove thing,shake your bonbon,70,Shake Your Bon-Bon,0.0942,0.638,0.937,0.0,0,0.327,-4.6419999999999995,1,0.0444,100.03,4,0.762,60,1987,sign o the times
love you inside out,love runs out,75,Love Runs Out,0.16699999999999998,0.7190000000000001,0.935,0.0,7,0.0973,-3.752,1,0.0589,120.022,4,0.738,61,1987,change of heart
love runs out,love runs out,100,Love Runs Out,0.16699999999999998,0.7190000000000001,0.935,0.0,7,0.0973,-3.752,1,0.0589,120.022,4,0.738,62,1987,come go with me
i want you to want me,i want you to want me,100,I Want You to Want Me,0.78,0.8059999999999999,0.462,0.0134,2,0.15,-12.777999999999999,1,0.0298,92.726,4,0.736,63,1987,cant we try
the main eventfight,the kids arent alright,63,The Kids Aren't Alright,0.00594,0.527,0.941,2.8899999999999998e-05,1,0.0641,-4.213,1,0.0377,99.63600000000001,4,0.7929999999999999,64,1987,to be a lover
heaven knows,heaven knows,100,Heaven Knows,0.0351,0.75,0.564,6.95e-05,9,0.11199999999999999,-7.956,0,0.0462,96.969,4,0.264,65,1987,mandolin rain
she knows,heaven knows,76,Heaven Knows,0.0351,0.75,0.564,6.95e-05,9,0.11199999999999999,-7.956,0,0.0462,96.969,4,0.264,66,1987,breakout
the gambler,the gambler,100,The Gambler,0.408,0.682,0.532,0.0,4,0.122,-11.61,1,0.0826,88.286,4,0.773,67,1987,stand by me
lotta love,whole lotta love,77,Whole Lotta Love,0.0484,0.41200000000000003,0.902,0.131,9,0.405,-11.6,1,0.405,89.74,4,0.42200000000000004,68,1987,tonight tonight tonight
hes the greatest dancer,the greatest,69,The Greatest,0.738,0.508,0.36200000000000004,0.000998,0,0.0922,-9.687999999999999,1,0.0262,107.459,4,0.32799999999999996,69,1987,someday
she believes in me,i believe in love,74,I Believe In Love,0.402,0.504,0.494,1.62e-06,5,0.3670000000000001,-7.6229999999999976,0,0.284,69.32,4,0.425,70,1987,when smokey sings
do you believe in love,i believe in love,82,I Believe In Love,0.402,0.504,0.494,1.62e-06,5,0.3670000000000001,-7.6229999999999976,0,0.284,69.32,4,0.425,71,1987,casanova
ive been in love before,i believe in love,65,I Believe In Love,0.402,0.504,0.494,1.62e-06,5,0.3670000000000001,-7.6229999999999976,0,0.284,69.32,4,0.425,72,1987,rhythm is gonna get you
if i ever fall in love,i believe in love,72,I Believe In Love,0.402,0.504,0.494,1.62e-06,5,0.3670000000000001,-7.6229999999999976,0,0.284,69.32,4,0.425,73,1987,rock steady
music box dancer,cosmic dancer,69,Cosmic Dancer,0.078,0.374,0.505,0.00598,0,0.109,-17.273,1,0.0521,154.88,4,0.6829999999999999,74,1987,wanted dead or alive
the devil went down to georgia,the devil went down to georgia,100,The Devil Went Down to Georgia,0.131,0.517,0.535,0.0,0,0.085,-12.027000000000001,1,0.0494,135.08700000000002,4,0.9329999999999999,75,1987,big time
therell be sad songs to make you cry,the devil went down to georgia,55,The Devil Went Down to Georgia,0.131,0.517,0.535,0.0,0,0.085,-12.027000000000001,1,0.0494,135.08700000000002,4,0.9329999999999999,76,1987,the finer things
gold,gold,100,GOLD,0.0716,0.8079999999999999,0.647,0.000466,11,0.205,-6.947,0,0.166,110.036,4,0.29,77,1987,let me be the one
we are family,we are family,100,We Are Family,0.3,0.784,0.893,1.57e-05,7,0.272,-5.153,0,0.0923,118.738,4,0.8190000000000001,78,1987,is this love
take me home,take me home,100,Take Me Home,0.292,0.5579999999999999,0.451,0.0,9,0.10099999999999999,-6.162999999999999,1,0.0388,150.00799999999995,4,0.23800000000000002,79,1987,diamonds
make a move on me,take me home,69,Take Me Home,0.292,0.5579999999999999,0.451,0.0,9,0.10099999999999999,-6.162999999999999,1,0.0388,150.00799999999995,4,0.23800000000000002,80,1987,point of no return
take me home,take me home,100,Take Me Home,0.292,0.5579999999999999,0.451,0.0,9,0.10099999999999999,-6.162999999999999,1,0.0388,150.00799999999995,4,0.23800000000000002,81,1987,big love
take me there,take me home,80,Take Me Home,0.292,0.5579999999999999,0.451,0.0,9,0.10099999999999999,-6.162999999999999,1,0.0388,150.00799999999995,4,0.23800000000000002,82,1987,midnight blue
boogie wonderland,boogie wonderland,100,Boogie Wonderland,0.0843,0.802,0.7559999999999999,0.00765,2,0.0521,-10.790999999999999,0,0.0349,131.715,4,0.963,83,1987,something so strong
our love dont throw it all away,your love could start a war,66,Your Love Could Start a War,0.035,0.493,0.879,0.00116,4,0.34299999999999997,-3.305,0,0.0737,120.066,4,0.5670000000000001,84,1987,heat of the night
sultans of swing,sultans of swing,100,Sultans Of Swing,0.0632,0.73,0.868,0.0661,5,0.318,-7.325,1,0.0288,148.217,4,0.9229999999999999,85,1987,nothings gonna change my love for you
i want your love,high on your love,79,High On Your Love,0.00434,0.64,0.488,0.8220000000000001,11,0.158,-9.773,1,0.0373,180.007,4,0.469,86,1987,brilliant disguise
i need your love,high on your love,79,High On Your Love,0.00434,0.64,0.488,0.8220000000000001,11,0.158,-9.773,1,0.0373,180.007,4,0.469,87,1987,just to see her
aint no stoppin us now,aint no halfsteppin,68,Ain't No Half-Steppin',0.00569,0.836,0.728,0.000819,10,0.0649,-12.058,0,0.23399999999999999,100.84200000000001,4,0.599,88,1987,who will you run to
lonesome loser,one step closer,76,One Step Closer,0.0014,0.4920000000000001,0.9690000000000001,1.32e-06,9,0.0787,-4.419,1,0.0491,95.13600000000001,4,0.5379999999999999,89,1987,respect yourself
in the closet,one step closer,71,One Step Closer,0.0014,0.4920000000000001,0.9690000000000001,1.32e-06,9,0.0787,-4.419,1,0.0491,95.13600000000001,4,0.5379999999999999,90,1987,cross my broken heart
renegade,renegade,100,Renegade,0.4270000000000001,0.62,0.7929999999999999,0.0,11,0.221,-3.5210000000000004,1,0.425,82.539,4,0.8009999999999999,91,1987,victory
renegades,renegade,94,Renegade,0.4270000000000001,0.62,0.7929999999999999,0.0,11,0.221,-3.5210000000000004,1,0.425,82.539,4,0.8009999999999999,92,1987,dont get me wrong
love is the answer,love is the drug,76,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.65299999999999,4,0.596,93,1987,doing it all for my baby
love is a wonderful thing,love is the drug,63,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.65299999999999,4,0.596,94,1987,right on track
my love is the shhh,love is the drug,69,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.65299999999999,4,0.596,95,1987,ballerina girl
my love is the shhh,love is the drug,69,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.65299999999999,4,0.596,96,1987,meet me half way
love in this club,love is the drug,67,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.65299999999999,4,0.596,97,1987,ive been in love before
got to be real,got to my head,71,Got To My Head,0.0118,0.515,0.74,8.99e-05,3,0.0602,-5.528,1,0.045,114.90299999999999,4,0.522,98,1987,you gotta fight for your right to party
out of my head,got to my head,86,Got To My Head,0.0118,0.515,0.74,8.99e-05,3,0.0602,-5.528,1,0.045,114.90299999999999,4,0.522,99,1987,funkytown
born to be alive,born to lose,71,Born to Lose,0.0797,0.395,0.892,0.0,11,0.706,-8.07,1,0.0537,148.43,4,0.67,100,1987,love you down
i just fall in love again,do it all over again,71,Do It All Over Again,0.00151,0.42100000000000004,0.757,0.0422,0,0.11599999999999999,-6.034,1,0.0324,140.102,4,0.672,1,1988,faith
shake it,shake it,100,Shake It,0.11599999999999999,0.732,0.992,0.00588,8,0.0567,-3.216,1,0.1,149.94299999999996,4,0.664,2,1988,need you tonight
shake it,shake it,100,Shake It,0.11599999999999999,0.732,0.992,0.00588,8,0.0567,-3.216,1,0.1,149.94299999999996,4,0.664,3,1988,got my mind set on you
i just wanna stop,i just cant,71,I Just Can't,0.162,0.652,0.595,0.0,6,0.14800000000000002,-6.944,0,0.0419,77.538,4,0.303,4,1988,never gonna give you up
september,september,100,September,0.174,0.6890000000000001,0.912,0.00024300000000000002,9,0.298,-3.673,1,0.0302,125.94,4,0.982,5,1988,sweet child o mine
